Fecha,GENERAL,Alimentos y bebidas no alcohólicas,Alimentos,Pan y cereales (ND),Carne (ND),Pescado (ND),"Leche, queso y huevos (ND)",Aceites y grasas (ND),Frutas (ND),Legumbres-Hortalizas (ND),"Azúcar, mermelada, miel, chocolate y dulces de azúcar (ND)",Productos alimenticios n.e.p. (ND),Bebidas no alcohólicas,"Café, té y cacao (ND)","Aguas minerales, refrescos, jugos de frutas y de legumbres (ND)","Bebidas alcohólicas, tabaco y estupefacientes",Bebidas alcohólicas,Bebidas destiladas (ND),Cerveza (ND),Tabaco,Tabaco (ND),Prendas de vestir y calzado,Prendas de vestir,Materiales para prendas de vestir (SD),Prendas de vestir (SD),Otros artículos y accesorios de vestir (SD),"Limpieza, reparación y alquiler de prendas de vestir (S)",Calzado,Zapatos y otros calzados (SD),Reparación y alquiler de calzado (S),"Alojamiento, agua, electricidad, gas y otros combustibles",Alquileres efectivos del alojamiento,Alquileres efectivos pagados por los inquilinos (S),Conservación y reparación de la vivienda,Materiales para la conservación y la reparación de la vivienda (ND),Suministro de agua y servicios diversos relacionados con la vivienda,Suministro de agua (ND),"Electricidad, gas y otros combustibles",Electricidad (ND),Gas (ND),"Muebles, artículos para el hogar y para la conservación ordinaria del hogar","Muebles y accesorios, alfombras y otros materiales para pisos",Muebles y accesorios (D),Productos textiles para el hogar,Productos textiles para el hogar (SD),Artefactos para el hogar,"Artefactos para el hogar grandes, eléctricos o no (D)",Artefactos eléctricos para el hogar pequeños (SD),"Artículos de vidrio y cristal, vajilla y utensilios para el hogar","Artículos de vidrio y cristal, vajilla y utensilios para el hogar (SD)",Herramientas y equipo para el hogar y el jardín,Herramientas pequeñas y accesorios diversos (SD),Bienes y servicios para conservación ordinaria del hogar,Bienes para el hogar no duraderos (ND),Salud,"Productos, artefactos y equipo médicos",Productos farmacéuticos (ND),Otros productos médicos (ND),Artefactos y equipo terapéuticos (D),Servicios para pacientes externos,Servicios médicos (S),Servicios dentales (S),Servicios paramédicos (S),Servicios de hospital (S),Transporte,Adquisición de vehículos,Vehículos a motor (D),Bicicletas (D),Funcionamiento de equipo de transporte personal,Piezas de repuesto y accesorios para equipo de transporte personal (SD),Combustibles y lubricantes para equipo de transporte personal (ND),Conservación y reparación de equipo de transporte personal (S),Servicios de estacionamiento y peaje (S),Servicios de transporte,Transporte de pasajeros por carretera (S),Transporte de pasajeros por aire (S),Comunicaciones,Servicios postales,Servicios postales (S),Equipo telefónico y de facsímile,Equipo telefónico y de facsímile (D),Servicios telefónicos y de facsímile,Servicios telefónicos y de facsímile (S),Recreación y cultura,"Equipo audiovisual, fotográfico y de procesamiento de información","Equipo para la recepción, grabación y reproducción de sonidos e imágenes (D)",Equipo fotográfico y cinematográfico e instrumentos ópticos (D),Equipo de procesamiento e información (D),Medios para grabación (SD),"Otros artículos y equipo para recreación, jardines y animales domésticos",Conservación y reparación de otros bienes duraderos importantes para recreación y cultura (S),"Equipo de deportes, campamentos y recreación al aire libre (SD)",Servicios de recreación y culturales,Servicios de recreación y deportivos (S),Servicios culturales (S),"Periódicos, libros y papeles y útiles de oficina",Libros (SD),Diarios y periódicos (ND),Papel y útiles de oficina y materiales de dibujo (ND),Educación,Enseñanza preescolar y enseñanza primaria,Enseñanza preescolar y enseñanza primaria (S),Enseñanza secundaria,Enseñanza secundaria (S),Enseñanza terciaria,Enseñanza terciaria (S),Restaurantes y hoteles,Servicios de suministro de comidas por contrato,"Restaurantes, cafés y establecimientos similares (S)",Servicios de alojamiento,Servicios de alojamiento (S),Bienes y servicios diversos,Cuidado personal,Salones de peluquería y establecimientos de cuidados personales (S),"Otros aparatos, artículos y productos para la atención personal (ND)"
01-07-15,103.6574551,104.7614601,104.7624461,104.3219988,107.5299599,105.7565524,101.1002086,101.8278028,99.33007406,111.7801284,100.5436299,103.2826274,104.75358,94.35755924,105.8043715,110.2270922,100.9426344,115.6310871,97.64953082,132.2972026,132.2972026,97.78251117,97.86958149,100.0576931,97.68303933,96.63839183,102.4213741,97.58494539,97.540714,99.59366261,107.8164388,107.3470217,107.3470217,106.1373549,102.2117149,108.3344312,109.0289646,108.5273167,110.2350229,98.38705157,104.8990398,103.6266782,103.3353264,97.71021592,97.71021592,114.4436004,114.7251434,109.9771783,102.8495228,102.8495228,101.6602046,100.7721145,103.5396138,99.3974113,102.985279,99.62000926,99.04076314,103.21606,105.6014492,108.6114334,108.3565568,114.5718714,103.676388,105.1023015,105.2081201,108.7188357,107.9504951,101.8586555,98.23191875,95.8265223,98.52532383,98.49902427,100.6434203,106.2810058,107.2609892,96.16809665,95.24750023,103.5274782,103.5274782,84.40255222,84.40255222,96.18531488,96.18531488,99.38244185,101.0276857,100.5979207,85.7937258,105.1387964,96.94190039,97.24302105,91.68353418,108.6049052,100.692181,124.6596263,93.40704142,97.673014,96.59734004,99.33688301,98.8644077,102.005953,102.8053291,102.8053291,103.60431,103.60431,99.9918865,99.9918865,106.2550155,106.6264745,106.6264745,91.90996773,91.90996773,104.3331889,104.7742822,104.4712218,104.8441507
01-08-15,103.6560983,104.807107,104.6863208,103.5317412,107.002883,105.9009786,101.0973815,101.4284885,100.0932643,112.4246881,100.1089666,105.7879952,105.7723819,101.0367041,106.2510468,110.3458071,101.1108033,116.5493511,97.64953082,132.2983602,132.2983602,97.02024526,97.13421643,100.0752856,96.87340323,96.61589428,103.0052446,96.76164047,96.69377291,99.84376685,108.0889479,107.8728881,107.8728881,106.6694851,102.1430966,108.43036,109.0289646,108.4683974,110.1167439,98.68060673,104.9665498,103.4782436,103.1032194,97.37314492,97.37314492,115.5873024,116.0005282,109.5349733,103.4127987,103.4127987,102.2584117,101.4840385,103.3623301,99.07908179,103.3356734,99.97547325,99.40129771,103.1459918,106.0060033,108.3681265,107.9986797,114.1321001,103.7656747,106.7053299,105.3889569,108.4434398,107.4995639,102.4218942,98.28895772,95.01255273,98.6436475,98.79977062,101.4349164,107.070711,107.6054526,101.5524614,94.86566818,103.5274782,103.5274782,81.40362129,81.40362129,96.03704946,96.03704946,99.62689867,101.7692126,101.2405701,85.96085032,106.0546139,97.65327795,98.00461246,92.11827579,109.0105486,99.91450718,123.2090656,92.6987203,97.67697841,96.60422709,99.33688301,98.8644077,102.005953,102.8053291,102.8053291,103.60431,103.60431,99.9918865,99.9918865,106.503846,106.9280585,106.9280585,90.12155442,90.12155442,103.8531436,103.943732,104.3309642,103.8808593
01-09-15,103.9301928,104.9633179,104.9187921,104.5705826,106.7654629,105.8023755,101.3178222,99.6352817,100.1130742,113.1584617,100.243292,105.7585174,105.3191501,101.0289179,105.7527909,110.3854178,101.2440544,116.7870556,97.75936384,132.1153782,132.1153782,96.94081847,97.12646144,100.3082815,96.85751076,96.40949171,103.1994304,96.51958772,96.42321149,100.8964025,108.0772261,107.9520507,107.9520507,105.8491674,100.6891394,108.43036,109.0289646,108.4550052,110.1167439,98.58769246,104.6253402,103.6990507,103.0416892,97.5699561,97.5699561,114.7783134,115.104224,109.1276147,102.2938879,102.2938879,102.6672165,102.0908212,102.9631256,98.36227255,103.730112,100.3540522,99.74517457,103.548463,106.7922379,109.3477079,110.028902,114.7834278,103.5846103,105.9109981,105.6561499,109.1316671,108.2267327,102.134371,98.31705463,94.99214637,98.61710231,99.07949307,101.0499004,107.0326175,107.8183737,98.92403034,94.95106249,103.5274782,103.5274782,79.84352078,79.84352078,96.27075888,96.27075888,100.2935869,99.87839277,100.0115295,86.40569459,101.7248284,98.4311236,98.18057473,92.10924237,108.2328246,105.1264656,147.4019978,92.74189621,97.31583859,95.61081805,99.33688301,100.009975,103.5022026,103.8570139,103.8570139,106.7762573,106.7762573,101.3338578,101.3338578,106.7891042,107.2102172,107.2102172,90.5265105,90.5265105,104.4533468,104.8366035,104.6831327,104.8772367
01-10-15,103.8361551,104.5574829,104.3141879,105.1849582,105.2789021,104.4581713,100.9041592,99.37760729,100.76032,110.8148606,100.3188574,106.4572128,106.5017968,101.6975851,106.9873888,110.8926582,101.5903247,117.4129854,98.04293536,133.005261,133.005261,96.64289875,96.89163455,100.1870263,96.6051526,95.9586712,103.4770495,96.07850802,95.9660444,101.1859132,108.3345144,108.2008009,108.2008009,104.9496103,99.09473593,109.7705845,110.670081,108.2378147,109.9033275,98.34809202,104.7502923,103.7849763,103.1336404,97.6402647,97.6402647,113.9360511,114.0291282,109.8847207,101.2267475,101.2267475,102.8111715,102.3423525,103.4203273,99.1832211,103.653709,100.1666924,99.50691053,104.0476617,107.0351322,109.4537288,110.3029175,114.7834278,103.552535,105.9109981,105.6395437,108.7298637,107.6948913,102.4634135,98.46464789,94.29858679,98.69137187,99.96114797,101.1247737,107.3349251,107.9224406,101.2720772,94.79882964,103.5285487,103.5285487,78.20138293,78.20138293,96.25178223,96.25178223,100.0001298,100.8484641,101.935513,86.70065974,101.9756502,98.8556517,99.55771663,94.74197344,108.0529535,102.5751133,133.7950996,93.29415971,97.27843082,95.54278419,99.09174148,100.3399861,103.5605755,104.1264049,104.1264049,107.1045498,107.1045498,101.0516377,101.0516377,106.768466,107.2268789,107.2268789,89.06542059,89.06542059,104.6307732,105.2243707,104.5789203,105.3590809
01-11-15,103.9476848,104.604745,104.3041307,105.1283066,104.5208449,102.8199012,100.6878122,99.86158714,102.352408,112.160801,100.1329709,104.2734939,107.0071314,102.8626373,107.4260416,110.7077841,101.4579628,117.3711936,97.89026792,132.69556,132.69556,96.35981804,96.73554995,100.2349957,96.43855477,95.70766051,103.5545247,95.50726845,95.38041735,101.2680642,108.6597395,108.5603173,108.5603173,105.8226986,100.2805625,109.7487347,110.670081,108.632987,110.4105714,98.07778893,104.692286,103.6105183,102.9392271,97.46531165,97.46531165,112.5056175,112.4483326,109.1309288,102.9658879,102.9658879,102.6316107,102.4192147,103.7017889,99.68861195,103.8710467,100.2198999,99.57191764,103.7610089,107.0351322,109.5768431,110.3824452,114.9653819,103.6836852,107.0226023,105.9994143,109.0209894,108.059874,103.18065,98.49507457,92.99767724,99.04148454,99.97919829,100.9589538,108.0122441,108.2953678,105.0905577,94.64144976,103.5285487,103.5285487,76.77550647,76.77550647,96.20773536,96.20773536,99.50198013,100.4873629,99.87787524,86.23911406,102.3203277,101.9115886,98.95813438,94.14528674,108.0962191,101.1351345,126.7096819,93.41267801,97.28979686,95.57581331,99.04002609,100.3660186,103.6623479,104.1264049,104.1264049,107.1045498,107.1045498,101.0516377,101.0516377,106.8488168,107.3129028,107.3129028,88.92668579,88.92668579,105.1744183,106.1862152,104.657364,106.4900776
01-12-15,104.0458168,105.0615756,104.7728209,105.6019165,105.6148892,102.4316879,100.7562834,101.1661061,103.9980368,111.3146147,99.69840434,106.9361897,107.369186,101.7524909,107.9369009,112.368096,103.5461523,117.5471042,100.4071841,133.3387632,133.3387632,96.50778951,96.97449966,100.2349957,96.69104557,96.13545784,103.4523593,95.44880693,95.30887319,101.8037355,109.0095155,108.7275296,108.7275296,105.9338583,100.4775853,111.2536269,112.5164807,108.5661055,110.3394326,98.03618735,104.0983792,103.0781,102.5995014,96.92736209,96.92736209,109.6637327,109.4543521,105.6139061,102.5848951,102.5848951,99.1854294,98.42947145,103.8069041,99.87735601,104.0415058,100.4901421,99.92622594,104.4427472,106.1969833,109.6306653,110.7403223,114.9653819,103.3650931,107.0226023,105.7131017,108.1965128,107.2196947,99.85464224,98.4351616,93.16087779,99.05081374,99.64109458,100.6202981,108.1736733,108.2953678,106.9178507,94.63089216,103.5046121,103.5046121,75.42308786,75.42308786,96.31787266,96.31787266,99.20930423,98.38729995,97.79926722,83.75822806,99.52265957,101.2588614,98.89674746,94.10521559,108.1320246,101.324239,127.5922886,93.41267801,97.27931704,95.55760755,99.04002609,100.3660186,103.6668093,104.1264049,104.1264049,107.1045498,107.1045498,101.0516377,101.0516377,107.0735381,107.6559523,107.6559523,84.58179348,84.58179348,105.2418466,106.4602414,105.1477509,106.7315178
01-01-16,104.366441,105.2327568,105.2851208,105.0147733,106.5213549,103.28354,100.8286682,101.2656782,107.341117,111.3743962,99.01571452,107.8564272,104.8142855,102.2390378,105.074582,113.5917978,104.6368292,118.637237,101.497983,134.8786787,134.8786787,96.01501139,96.6989939,100.583696,96.39333494,96.16913368,103.3572698,94.4630298,94.27538328,102.984779,109.4282376,108.7286614,108.7286614,107.420839,101.1209163,113.0047559,114.1729347,108.5823512,110.348532,98.09486745,104.7709777,103.3281538,102.7085391,96.80799454,96.80799454,108.6271229,108.2321317,105.5056048,102.3543888,102.3543888,98.76293083,98.14667145,105.2135197,99.47026359,104.7562357,101.2490244,100.7824875,105.3071001,105.7675074,110.4152123,111.2006405,116.8616613,103.6115055,107.401339,105.9880931,108.800619,107.8121855,99.52692851,98.33071954,92.47071149,99.14180203,99.48583198,99.83691314,108.3498531,108.886489,102.8120562,94.50494294,102.8191453,102.8191453,73.04250356,73.04250356,96.39712873,96.39712873,98.8235583,97.71788021,96.97375068,82.47113243,98.62872026,102.1018931,98.47399661,93.61038155,108.2012203,101.5121929,129.2197206,93.16882257,97.2433471,95.4735182,99.09174148,100.3660186,103.6463884,104.1264049,104.1264049,107.1045498,107.1045498,101.0516377,101.0516377,108.3367513,108.7915702,108.7915702,90.77249801,90.77249801,105.9698122,107.0753955,106.2534999,107.2519808
01-02-16,104.5105123,106.0197161,105.7023582,105.87814,107.0398756,102.433295,100.9853589,101.1961574,107.2469787,111.3616493,99.20528394,115.4584526,108.5559114,100.9367819,109.326025,115.3330899,104.7946943,118.8217009,101.6498847,140.3839398,140.3839398,95.31357203,95.87479884,100.5902187,95.50090325,96.14730147,103.6191281,94.04012766,93.84146669,103.0620853,109.5810921,108.7159592,108.7159592,109.4827967,100.9184183,113.1608459,114.1729347,108.6421568,110.4187361,98.09292759,104.8198884,102.9490053,102.5825557,96.75937872,96.75937872,108.8292427,108.609057,104.7620098,102.5494588,102.5494588,99.45477367,99.0691173,105.3022495,99.62958632,104.8066112,101.1613533,100.5627744,108.2987774,106.4615899,110.5404032,111.34651,116.8616613,103.8191729,107.8732603,105.4066075,107.4338883,106.3435757,100.1310368,98.50311794,91.9847107,99.33962116,99.96670215,100.1815402,108.1140894,109.1865204,97.04717046,94.32511615,101.5986519,101.5986519,70.48752973,70.48752973,96.43550068,96.43550068,99.7118872,97.38783209,95.87884327,82.38520424,98.5741668,102.8467141,98.61949187,93.45555831,108.4950789,105.8639371,148.9183813,93.3678291,97.2523919,95.489231,99.09174148,100.3660186,103.6887901,104.1264049,104.1264049,107.1045498,107.1045498,101.0516377,101.0516377,108.6093724,109.0996093,109.0996093,89.67734553,89.67734553,106.1112085,107.2874782,106.3555213,107.4810299
01-03-16,104.653708,106.6931105,106.3929794,105.9957979,106.7885317,106.4340141,101.6849384,101.4648953,108.9956875,113.6042944,98.59771212,109.7437769,109.0916357,104.1520485,109.590911,116.0128293,105.6010032,118.8960551,102.6202956,140.7628102,140.7628102,94.7734954,95.28812296,100.7882628,94.87002958,95.84593524,103.7363756,93.60578646,93.39576776,103.1435419,109.7539183,109.1186342,109.1186342,109.328502,100.8623303,113.1759618,114.1729347,108.6161417,110.4317304,97.83527654,104.7668968,102.4498778,102.0472105,97.13177193,97.13177193,108.3988078,108.0869721,104.8891053,100.5732376,100.5732376,99.24352551,99.44916554,105.5114902,99.88912151,105.0257944,100.8969486,100.1285671,108.3839774,108.1320002,110.748302,111.7006382,117.0318151,103.8584871,110.1557637,105.3393311,107.247396,106.1542904,100.1310368,98.34200232,91.27706064,99.3015152,99.81060463,100.0101382,108.2505693,109.1865204,98.5920504,94.32372667,101.5161736,101.5161736,70.4656295,70.4656295,96.43631905,96.43631905,99.85193941,98.06456213,97.42389608,82.25797726,98.58418605,102.9774574,98.26395351,93.10222323,108.5288255,105.5501949,146.8392169,93.5676853,97.25556276,95.49473949,99.09174148,100.3660186,103.6963171,104.1264049,104.1264049,107.1045498,107.1045498,101.0516377,101.0516377,109.0536857,109.6094397,109.6094397,87.5915083,87.5915083,105.7926007,106.8131353,106.4559248,106.8971928
01-04-16,104.9745512,107.3596904,107.1372672,106.0927244,106.133977,110.4792956,101.5649781,100.1557246,107.0457547,119.5615478,100.1190223,110.7075397,109.1372057,104.6595273,109.5897929,116.9658114,106.7309912,120.4521882,103.6547432,141.2950311,141.2950311,94.9305167,95.5271793,100.8417136,95.11978157,95.98372004,103.8178127,93.57666721,93.35647769,103.5763192,110.7213313,109.3585968,109.3585968,109.5422302,101.3784829,116.465282,118.3252972,109.3625882,111.3716274,97.43302481,104.5955899,102.5073158,102.1086764,97.19060067,97.19060067,107.7319,107.0642338,104.4847828,100.3390607,100.3390607,97.93639531,97.90343939,105.4453648,99.77038711,105.1874132,101.1353108,100.2554832,109.0595358,109.5867503,110.7838474,111.4644959,117.4367039,103.9418348,110.2643235,105.4004568,107.2937103,106.2444453,100.1788198,98.51396826,91.95118327,99.21674603,100.3536857,100.2840954,108.2480478,109.4346532,96.00290931,94.14845345,102.7449821,102.7449821,68.42464601,68.42464601,96.42247413,96.42247413,99.60541615,97.42696786,96.65354935,82.14971087,97.44240894,103.331578,97.48080697,92.6859873,108.4623385,105.9391833,148.6158902,93.58031405,97.12163766,94.96822782,98.94921244,101.4720245,103.8719907,104.750902,104.750902,107.9189285,107.9189285,100.745151,100.745151,109.4076864,109.982845,109.982845,87.19614229,87.19614229,106.2588057,107.4321793,107.791719,107.3834199
01-05-16,105.0079326,107.5417359,107.0164388,106.6113053,105.9495238,108.0190185,101.8037161,100.0269896,102.5861546,122.2149442,100.7130728,112.1428088,111.7396963,105.8551769,112.3344819,126.0565804,117.5673462,122.5902333,116.4412311,146.2363627,146.2363627,94.13039011,95.16297534,100.7516585,94.75170532,95.28870829,103.5882463,91.78741606,91.52782773,103.5763192,110.865784,109.7320726,109.7320726,109.0954531,100.5875195,116.4450123,118.3252972,109.3625882,111.3716274,97.43302481,104.5590773,102.3977585,101.8558164,97.3673314,97.3673314,107.7141309,106.8209989,105.8181574,100.2063174,100.2063174,98.41583256,98.7536133,105.3838437,99.6599203,105.4503369,101.2741815,100.3037957,113.3372833,109.7399208,110.9941018,112.5439281,117.4367039,103.1375256,111.1633534,105.3970991,107.2637687,106.1413966,100.1428324,98.31594544,90.75607786,99.10293965,100.5842488,99.85631823,108.4163001,109.7814143,94.32904628,94.12848482,102.1052614,102.1052614,67.82068172,67.82068172,96.4577887,96.4577887,98.97016682,97.30656272,97.15259687,81.80417155,96.75925411,102.9000305,97.03057799,91.94424342,106.0988045,104.5827747,142.1949333,93.60963252,96.62202206,94.54791884,98.82144484,100.2380894,103.509084,105.2021627,105.2021627,108.0991324,108.0991324,99.17129393,99.17129393,109.5450125,110.1048873,110.1048873,87.92369765,87.92369765,106.3397887,107.6823583,107.9693025,107.644312
01-06-16,105.3847612,108.0756938,106.733337,106.069892,105.217886,108.304284,102.3342282,100.2878514,101.5366882,121.8037985,101.7310123,111.7111726,118.8032616,107.7504775,119.9204364,130.7651219,119.6924288,124.8322802,118.5400907,157.0860516,157.0860516,94.86118249,95.87058581,101.4161483,95.46599962,95.83485984,104.2105693,92.57080905,92.31126418,104.3577384,111.050731,110.2060637,110.2060637,106.8957022,98.63637539,116.7693703,118.3252972,109.4417873,111.4161967,97.71785331,105.1540955,102.7019003,101.9623624,98.37455398,98.37455398,109.0379697,108.0735793,108.2878054,102.615883,102.615883,98.78084545,99.15431161,105.7369929,100.2940328,105.5315984,101.1065857,100.1224296,117.4991372,108.6219011,111.6638,112.9441357,117.6740605,104.5631301,111.0312379,105.2004899,106.1250597,104.8701599,101.2464754,98.92088819,92.46942765,99.23619345,101.8566581,100.074574,108.7092166,109.7814143,97.64470587,94.65860521,102.2036796,102.2036796,65.30436349,65.30436349,97.26372482,97.26372482,99.59452574,97.5062084,98.12599666,82.13045641,96.59332668,101.43153,98.40138734,92.41478934,107.0532215,105.5828575,143.795318,94.60667656,96.67714929,94.60620576,98.66333444,100.5620907,103.8121283,105.2922802,105.2922802,108.1687883,108.1687883,99.90199555,99.90199555,109.1546366,109.6962692,109.6962692,88.23780416,88.23780416,107.3542857,109.2806901,107.8120997,109.572157
01-07-16,105.2949708,107.7752678,106.2970402,106.4426769,105.1933973,108.6368766,102.2037069,101.309397,101.4894614,117.7852196,101.4445603,112.7448677,119.5886604,107.8069226,120.7795151,129.778974,119.2146334,125.6734279,117.7665925,154.8914976,154.8914976,94.56406614,94.99999787,101.3562548,94.5263494,94.84228508,104.8740691,93.57492095,93.33406666,104.513039,111.4188881,110.8598055,110.8598055,106.5861187,98.28432326,117.1935684,118.4990313,109.4497433,111.4161967,97.77305155,105.0606501,102.741679,102.2083887,97.89614819,97.89614819,108.5006511,107.5689112,107.8018675,102.2055145,102.2055145,98.56486381,98.9311421,105.7900628,100.3893247,106.1098854,101.816992,100.8859901,118.4022042,108.6488652,112.1491108,112.9441357,120.1738302,103.9321273,111.251944,104.9692129,105.2159559,103.9184463,101.2699549,99.08269994,92.9454353,99.31654511,102.0543032,100.1886688,108.963493,109.7814143,100.5229801,94.77692279,102.7591272,102.7591272,64.21232328,64.21232328,97.48889322,97.48889322,98.66700361,96.8416935,96.297666,81.86789538,95.81176494,104.2333843,98.55201203,91.97445948,108.8093472,103.2174506,131.0953056,95.14625534,96.82540347,94.82086998,98.7660056,100.5620907,104.0238846,105.2922802,105.2922802,108.1687883,108.1687883,99.90199555,99.90199555,108.7249429,109.2952865,109.2952865,86.69934379,86.69934379,107.76547,109.9625958,108.4427412,110.2657882
01-08-16,105.123322,107.2335224,105.6197425,106.8327417,104.7539381,108.1708195,102.2051234,99.48771926,101.6232237,113.8768747,101.4634669,110.0434134,120.1301936,107.2392413,121.4331636,130.6177071,120.4687628,125.9507422,119.2397207,154.7427909,154.7427909,93.80155393,94.24123758,101.5688762,93.72372242,94.72247196,104.5709052,92.80389548,92.53384161,105.0680789,111.5992062,111.1363222,111.1363222,106.6840837,98.49770065,117.4066302,118.7457465,109.4729269,111.4161967,97.93389801,104.9363397,103.1230777,102.6412198,97.48212925,97.48212925,107.5656024,106.3365926,108.9978671,102.4972473,102.4972473,97.61045009,98.7278507,105.8077348,100.4210565,106.2108291,101.9354009,101.0092182,118.273583,108.7734056,112.2130096,113.0642765,120.2288522,103.9261826,111.3587372,104.6798682,104.6818897,103.3422507,101.2891014,99.0128175,92.21041088,99.34256116,102.1380798,100.1017279,108.7931386,109.7814143,98.59465814,94.695554,102.4952021,102.4952021,63.43401588,63.43401588,97.47099929,97.47099929,98.61440117,95.11215798,93.89786874,81.29253851,94.99461531,101.4170135,98.70006782,91.47215996,109.4402284,105.1393607,140.075543,95.14296823,96.77400551,94.77599659,98.65967102,100.5620907,104.0682244,105.2922802,105.2922802,108.1687883,108.1687883,99.90199555,99.90199555,108.5439375,109.1245073,109.1245073,86.12342168,86.12342168,108.267291,110.3626557,108.6255402,110.7104961
01-09-16,105.2834973,106.8784572,105.1196187,106.3270424,103.8249761,109.3612241,102.3636368,100.3532836,103.4538086,109.5580005,102.9281131,109.8491594,120.9343772,107.9504164,122.2467482,130.4526259,120.2461157,126.0259027,118.9503061,154.7145497,154.7145497,93.67191226,94.10513002,101.2037802,93.58852388,94.35476394,104.6132973,92.68892514,92.41633965,105.0680789,111.735926,111.518859,111.518859,106.0448839,97.28116342,117.3612313,118.7457465,109.4840258,111.4161967,98.01090203,104.533164,102.7669264,102.101006,97.77547912,97.77547912,107.0769378,105.7736251,109.0392773,101.3597537,101.3597537,97.90196752,98.63584899,105.3520012,99.60274395,105.982834,101.8917458,100.9388322,118.9271131,108.8690117,111.970734,113.3348657,118.0322201,104.7088311,110.384095,105.8508332,104.9596414,103.6806089,100.8577903,98.98731245,92.03925468,99.37873896,102.0115211,100.2076999,111.8490403,113.1589405,98.33156526,94.7386025,103.229729,103.229729,63.49796451,63.49796451,97.50906563,97.50906563,98.52504636,94.80381314,93.0519068,80.64232036,94.06580822,104.366922,98.47424479,91.23195005,108.2878162,104.3296967,136.1956954,95.17576815,97.65493988,95.37425444,99.50315849,102.3766754,105.9143211,107.1534998,107.1534998,110.0717312,110.0717312,102.3022978,102.3022978,108.4820572,108.9850736,108.9850736,89.05650446,89.05650446,108.4801704,110.590104,108.9911034,110.9135718
01-10-16,105.1969037,106.2760325,104.4917563,105.9407083,103.0325643,108.4661695,102.8098917,98.18580377,104.3713212,105.7282622,103.1413574,113.6667652,120.5352399,108.1308754,121.7890274,130.2606863,119.7880257,121.863262,119.3227644,155.155277,155.155277,93.47134741,93.87404301,101.5124243,93.3224309,94.220862,105.0328915,92.55761622,92.28213934,105.0680789,111.8078778,111.8728676,111.8728676,106.0915828,97.42944314,116.853979,118.7457465,109.4923112,111.4178864,98.05835212,104.3684978,102.4118319,101.6755761,97.24335511,97.24335511,105.5055057,103.8236773,109.2685428,101.3130468,101.3130468,97.17197943,97.47988417,105.6725175,100.1782611,106.1184136,101.965339,101.0875486,118.2659871,108.2359503,112.2818395,114.116517,117.8681965,104.7911804,110.40439,105.9468794,105.4249391,104.1583028,100.716929,98.84571913,92.05604355,99.33536233,101.4487995,100.3798706,111.6976447,113.1589405,96.61784744,94.53014274,103.3498242,103.3498242,62.82150237,62.82150237,97.34120535,97.34120535,98.79767684,94.56386338,92.6577246,81.47068402,93.77236952,104.22083,98.39478078,90.70380508,109.9136122,105.5025417,141.8020861,95.13273895,97.48651886,95.47079375,98.83430053,102.0332201,105.8941417,107.1698773,107.1698773,110.0868155,110.0868155,102.3022978,102.3022978,108.6947941,109.1704355,109.1704355,90.32641938,90.32641938,108.7277772,110.861318,109.2809957,111.1822454
01-11-16,105.0441135,105.9850914,104.2670031,105.7777552,103.517811,108.7324157,101.4197852,99.10969193,107.7401506,103.5658889,101.9906801,107.8708549,119.7153521,107.0785842,120.9926301,129.4333866,118.6616364,116.7851403,119.0823408,155.038944,155.038944,93.31463746,93.73721264,101.3579071,93.21827049,92.87020764,104.5885085,92.35579875,92.08809973,104.513039,111.8692013,112.0565865,112.0565865,106.2396195,97.69182818,116.853979,118.7457465,109.385126,111.2973451,98.03047485,103.8598873,102.5380789,101.7166792,97.51283017,97.51283017,104.067749,102.3154812,107.8393129,101.7049081,101.7049081,97.38616566,97.70828465,105.1160127,99.17900455,106.4635804,103.1577906,102.399738,118.8426017,108.1591305,111.0760652,111.4890203,117.3912889,104.9034635,110.5050096,105.9312721,105.5202728,104.3456508,100.5310953,99.05301742,92.52894456,99.27540231,102.2161688,100.6114174,111.3939623,113.2261089,92.48718139,94.28547635,103.7736542,103.7736542,61.80147454,61.80147454,97.16324479,97.16324479,98.72961535,94.61184477,92.97115866,81.40218351,93.53675806,104.2283584,97.33434123,88.17535403,110.1193401,105.7013454,144.1506259,94.67094354,97.30526793,95.22729265,98.81229099,101.8386199,105.887489,107.1698773,107.1698773,110.0868155,110.0868155,102.3022978,102.3022978,108.0655644,108.5717366,108.5717366,88.51814293,88.51814293,108.7008616,110.9601744,109.2505626,111.3060651
